priority_code,priority_name,table_name,table_comment,field_order,field_name,field_comment,data_type,length,scale,nullable,default_value,dict_code,primary_key,foreign_key,foreign_key_ref,unique_key_part,remark
P0,核心运行层,pro_order_component,工单组件表,3,order_op_id,工单工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,4,bom_item_id,BOM明细ID,bigint,20,,N,,,N,Y,pro_bom_item.bom_item_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,5,component_seq_no,组件序号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,6,material_id,物料ID,bigint,20,,N,,,N,Y,pro_material_master.material_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,7,planned_qty,计划数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,8,issued_qty,已发料数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,9,uom,单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,10,component_source,组件来源,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,11,substitution_flag,是否替代,char,1,,N,N,sys_yes_no,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,12,cutover_flag,是否切换,char,1,,N,N,sys_yes_no,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,13,component_status,组件状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,14,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,15,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,16,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,17,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_component,工单组件表,18,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P0,核心运行层,pro_order_component,工单组件表,19,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,1,order_op_id,工单工序ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P0,核心运行层,pro_order_operation,工单工序表,2,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,3,operation_id,工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,4,operation_no,工序号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,5,operation_code,工序编码,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,6,operation_name,工序名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,7,work_center_id,工作中心ID,bigint,20,,N,,,N,Y,pro_work_center_master.work_center_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,8,planned_start_time,计划开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,9,planned_end_time,计划结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,10,actual_start_time,实际开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,11,actual_end_time,实际结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,12,op_status,工序状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,13,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,14,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,15,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,16,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_order_operation,工单工序表,17,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P0,核心运行层,pro_order_operation,工单工序表,18,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,1,op_exec_id,工序执行ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P0,核心运行层,pro_operation_execution,工序执行实例表,2,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,3,order_op_id,工单工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,4,dispatch_id,派工ID,bigint,20,,N,,,N,Y,pro_shop_floor_dispatch.dispatch_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,5,execution_no,执行次数,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,6,start_time,开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,7,end_time,结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,8,executor_id,执行人ID,bigint,20,,N,,,N,Y,pro_person_master.person_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,9,equipment_id,设备ID,bigint,20,,N,,,N,Y,pro_equipment_master.equipment_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,10,exec_status,执行状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,11,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,12,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,13,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,14,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_operation_execution,工序执行实例表,15,shift_id,班次ID,bigint,20,,Y,,,N,Y,pro_shift.shift_id,N,班次ID
P0,核心运行层,pro_operation_execution,工序执行实例表,16,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P0,核心运行层,pro_operation_execution,工序执行实例表,17,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,1,report_id,报工ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P0,核心运行层,pro_production_report,报工表,2,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,3,order_op_id,工单工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,4,op_exec_id,工序执行ID,bigint,20,,N,,,N,Y,pro_operation_execution.op_exec_id,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,5,report_no,报工单号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,6,good_qty,合格数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,7,scrap_qty,报废数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,8,rework_qty,返工数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,9,report_uom,报工单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,10,report_time,报工时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,11,report_person_id,报工人ID,bigint,20,,N,,,N,Y,pro_person_master.person_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,12,report_status,报工状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,13,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,14,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,15,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,16,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_production_report,报工表,17,shift_id,班次ID,bigint,20,,Y,,,N,Y,pro_shift.shift_id,N,班次ID
P0,核心运行层,pro_production_report,报工表,18,equipment_id,设备ID,bigint,20,,Y,,,N,Y,pro_equipment_master.equipment_id,N,设备ID
P0,核心运行层,pro_production_report,报工表,19,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P0,核心运行层,pro_production_report,报工表,20,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,1,material_lot_id,物料批次ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P0,核心运行层,pro_material_lot,物料批次表,2,material_id,物料ID,bigint,20,,N,,,N,Y,pro_material_master.material_id,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,3,lot_no,批次号,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,4,supplier_id,供应商ID,bigint,20,,N,,,N,Y,pro_supplier_master.supplier_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,5,gr_item_id,收货明细ID,bigint,20,,N,,,N,Y,pro_goods_receipt_item.gr_item_id,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,6,received_qty,接收数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,7,available_qty,可用数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,8,uom,单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,9,manufacture_date,生产日期,date,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,10,expire_date,失效日期,date,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,11,lot_status,批次状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,12,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,13,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,14,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,15,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P0,核心运行层,pro_material_lot,物料批次表,16,warehouse_id,仓库ID,bigint,20,,Y,,,N,Y,pro_warehouse_master.warehouse_id,N,仓库ID
P0,核心运行层,pro_material_lot,物料批次表,17,storage_location_id,库位ID,bigint,20,,Y,,,N,Y,pro_storage_location_master.storage_location_id,N,库位ID
